date,siteclust,subregion,lon,lat,dhw
2023-08-14,34,Lower Keys,-81.36317,24.62133,NA
2023-08-14,35,Middle Keys,-80.96599,24.68441,16.34
2023-08-14,36,Lower Keys,-81.44109888888889,24.540693333333333,16.2
2023-08-14,37,Lower Keys,-81.50222777777778,24.5262,16.68
2023-08-14,38,Lower Keys,-81.739744,24.474934,12.09
2023-08-14,39,Lower Keys,-81.67159,24.48972,15.370000000000001
2023-08-14,4,Upper Keys,-80.41520614285714,24.986858335714285,12.1
2023-08-14,40,Lower Keys,-81.570164,24.51006,15
2023-08-14,41,Lower Keys,-81.63146,24.499615,15.370000000000001
2023-08-14,42,Lower Keys,-81.52017,24.522404,14.74
2023-08-14,43,Lower Keys,-81.87914,24.454845,12.41
2023-08-14,44,Middle Keys,-80.73689,24.77622,16.53
2023-08-14,45,Lower Keys,-81.451145,24.53896,16.2
2023-08-14,46,Lower Keys,-81.70589444444444,24.482108888888888,15.22
2023-08-14,47,Broward-Miami,-80.1100105872521,25.997518832866962,7.03
2023-08-14,48,Broward-Miami,-80.1066370010376,26.013216018676758,7.03
2023-08-14,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-08-14,5,Middle Keys,-81.11055108108108,24.626045675675677,16.22
2023-08-14,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-08-14,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-08-14,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-08-14,53,Broward-Miami,-80.098114013671875,26.109182834625244,7.13
2023-08-14,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-08-14,55,Broward-Miami,-80.10639381408691,26.06255006790161,7.13
2023-08-14,56,Broward-Miami,-80.11518096923828,25.976316452026367,7.03
2023-08-14,57,Biscayne,-80.09595111111112,25.641212222222222,9.16
2023-08-14,58,Biscayne,-80.1385375,25.475755,11
2023-08-14,59,Broward-Miami,-80.10703,25.83403,7.61
2023-08-14,6,Lower Keys,-81.40537463414634,24.546137073170733,15.92
2023-08-14,60,Biscayne,-80.09989,25.7277,8.16
2023-08-14,61,Biscayne,-80.10125625,25.5656675,9.700000000000001
2023-08-14,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,9.92
2023-08-14,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,9.91
2023-08-14,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,9.09
2023-08-14,65,Middle Keys,-80.6175075,24.90038,15.040000000000001
2023-08-14,66,Biscayne,-80.10287,25.53167,9.700000000000001
2023-08-14,67,Biscayne,-80.172505,25.35629,10.74
2023-08-14,68,Biscayne,-80.17822,25.33529,12.11
2023-08-14,7,Upper Keys,-80.281991,25.159758,12.71
2023-08-14,8,Middle Keys,-80.45652223333333,24.960605333333334,11.94
2023-08-14,9,Upper Keys,-80.26312043214286,25.148446528571426,11.620000000000001
2023-08-15,1,Upper Keys,-80.21065787388889,25.22146261977778,11.27
2023-08-15,10,Upper Keys,-80.3502695,25.0337599,12.36
2023-08-15,11,Upper Keys,-80.30377966666667,25.112720216666666,12.21
2023-08-15,12,Upper Keys,-80.29363458333333,25.134927492105263,13.01
2023-08-15,13,Middle Keys,-80.484465,24.939072,13.950000000000001
2023-08-15,14,Upper Keys,-80.37158037500001,25.0137503375,11.35
2023-08-15,15,Upper Keys,-80.243,25.2092,12.52
2023-08-15,16,Upper Keys,-80.405216,25.01575,12.39
2023-08-15,17,Upper Keys,-80.2191835234375,25.209177501875,11.27
2023-08-15,18,Upper Keys,-80.266,25.171266,11.9
2023-08-15,19,Upper Keys,-80.2088667,25.2807167,12.23
2023-08-15,2,Lower Keys,-81.84418155555555,24.46009533333333,12.620000000000001
2023-08-15,20,Upper Keys,-80.24255788333333,25.186216616666666,12.52
2023-08-15,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,9.450000000000001
2023-08-15,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,10.08
2023-08-15,23,Biscayne,-80.1861780047814,25.317226179867,12.23
2023-08-15,24,Biscayne,-80.16031,25.3732,11
2023-08-15,25,Lower Keys,-81.37904,24.553425,16.25
2023-08-15,26,Lower Keys,-81.472025,24.5333225,16.54
2023-08-15,27,Lower Keys,-81.54748363636364,24.516484545454546,15.33
2023-08-15,28,Lower Keys,-81.5935,24.50599,15.55
2023-08-15,29,Lower Keys,-81.76455999999999,24.471865,12.41
2023-08-15,3,Lower Keys,-81.386315,24.614938333333335,18
2023-08-15,30,Lower Keys,-81.9258,24.444805000000002,12.81
2023-08-15,31,Lower Keys,-81.90785,24.45692,12.75
2023-08-15,32,Lower Keys,-81.65581,24.493776666666665,15.700000000000001
2023-08-15,33,Lower Keys,-81.485742,24.530938,17.03
2023-08-15,34,Lower Keys,-81.36317,24.62133,NA
2023-08-15,35,Middle Keys,-80.96599,24.68441,16.67
2023-08-15,36,Lower Keys,-81.44109888888889,24.540693333333333,16.54
2023-08-15,37,Lower Keys,-81.50222777777778,24.5262,17.03
2023-08-15,38,Lower Keys,-81.739744,24.474934,12.41
2023-08-15,39,Lower Keys,-81.67159,24.48972,15.700000000000001
2023-08-15,4,Upper Keys,-80.41520614285714,24.986858335714285,12.39
2023-08-15,40,Lower Keys,-81.570164,24.51006,15.33
2023-08-15,41,Lower Keys,-81.63146,24.499615,15.700000000000001
2023-08-15,42,Lower Keys,-81.52017,24.522404,15.07
2023-08-15,43,Lower Keys,-81.87914,24.454845,12.75
2023-08-15,44,Middle Keys,-80.73689,24.77622,16.86
2023-08-15,45,Lower Keys,-81.451145,24.53896,16.54
2023-08-15,46,Lower Keys,-81.70589444444444,24.482108888888888,15.56
2023-08-15,47,Broward-Miami,-80.1100105872521,25.997518832866962,7.21
2023-08-15,48,Broward-Miami,-80.1066370010376,26.013216018676758,7.21
2023-08-15,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-08-15,5,Middle Keys,-81.11055108108108,24.626045675675677,16.55
2023-08-15,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-08-15,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-08-15,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-08-15,53,Broward-Miami,-80.098114013671875,26.109182834625244,7.3100000000000005
2023-08-15,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-08-15,55,Broward-Miami,-80.10639381408691,26.06255006790161,7.3100000000000005
2023-08-15,56,Broward-Miami,-80.11518096923828,25.976316452026367,7.21
2023-08-15,57,Biscayne,-80.09595111111112,25.641212222222222,9.39
2023-08-15,58,Biscayne,-80.1385375,25.475755,11.25
2023-08-15,59,Broward-Miami,-80.10703,25.83403,7.82
2023-08-15,6,Lower Keys,-81.40537463414634,24.546137073170733,16.25
2023-08-15,60,Biscayne,-80.09989,25.7277,8.38
2023-08-15,61,Biscayne,-80.10125625,25.5656675,9.94
2023-08-15,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,10.22
2023-08-15,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,10.22
2023-08-15,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,9.39
2023-08-15,65,Middle Keys,-80.6175075,24.90038,15.36
2023-08-15,66,Biscayne,-80.10287,25.53167,9.94
2023-08-15,67,Biscayne,-80.172505,25.35629,11
2023-08-15,68,Biscayne,-80.17822,25.33529,12.39
2023-08-15,7,Upper Keys,-80.281991,25.159758,13.01
2023-08-15,8,Middle Keys,-80.45652223333333,24.960605333333334,12.23
2023-08-15,9,Upper Keys,-80.26312043214286,25.148446528571426,11.9
2023-08-16,1,Upper Keys,-80.21065787388889,25.22146261977778,11.5
2023-08-16,10,Upper Keys,-80.3502695,25.0337599,12.6
2023-08-16,11,Upper Keys,-80.30377966666667,25.112720216666666,12.450000000000001
2023-08-16,12,Upper Keys,-80.29363458333333,25.134927492105263,13.25
2023-08-16,13,Middle Keys,-80.484465,24.939072,14.200000000000001
2023-08-16,14,Upper Keys,-80.37158037500001,25.0137503375,11.59
2023-08-16,15,Upper Keys,-80.243,25.2092,12.76
2023-08-16,16,Upper Keys,-80.405216,25.01575,12.64
2023-08-16,17,Upper Keys,-80.2191835234375,25.209177501875,11.5
2023-08-16,18,Upper Keys,-80.266,25.171266,12.13
2023-08-16,19,Upper Keys,-80.2088667,25.2807167,12.46
2023-08-16,2,Lower Keys,-81.84418155555555,24.46009533333333,12.91
2023-08-16,20,Upper Keys,-80.24255788333333,25.186216616666666,12.76
2023-08-16,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,9.73
2023-08-16,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,10.36
2023-08-16,23,Biscayne,-80.1861780047814,25.317226179867,12.46
2023-08-16,24,Biscayne,-80.16031,25.3732,11.22
2023-08-16,25,Lower Keys,-81.37904,24.553425,16.54
2023-08-16,26,Lower Keys,-81.472025,24.5333225,16.830000000000002
2023-08-16,27,Lower Keys,-81.54748363636364,24.516484545454546,15.610000000000001
2023-08-16,28,Lower Keys,-81.5935,24.50599,15.84
2023-08-16,29,Lower Keys,-81.76455999999999,24.471865,12.700000000000001
2023-08-16,3,Lower Keys,-81.386315,24.614938333333335,18.31
2023-08-16,30,Lower Keys,-81.9258,24.444805000000002,13.11
2023-08-16,31,Lower Keys,-81.90785,24.45692,13.040000000000001
2023-08-16,32,Lower Keys,-81.65581,24.493776666666665,16
2023-08-16,33,Lower Keys,-81.485742,24.530938,17.330000000000002
2023-08-16,34,Lower Keys,-81.36317,24.62133,NA
2023-08-16,35,Middle Keys,-80.96599,24.68441,16.93
2023-08-16,36,Lower Keys,-81.44109888888889,24.540693333333333,16.830000000000002
2023-08-16,37,Lower Keys,-81.50222777777778,24.5262,17.330000000000002
2023-08-16,38,Lower Keys,-81.739744,24.474934,12.700000000000001
2023-08-16,39,Lower Keys,-81.67159,24.48972,16
2023-08-16,4,Upper Keys,-80.41520614285714,24.986858335714285,12.64
2023-08-16,40,Lower Keys,-81.570164,24.51006,15.610000000000001
2023-08-16,41,Lower Keys,-81.63146,24.499615,16
2023-08-16,42,Lower Keys,-81.52017,24.522404,15.35
2023-08-16,43,Lower Keys,-81.87914,24.454845,13.040000000000001
2023-08-16,44,Middle Keys,-80.73689,24.77622,17.11
2023-08-16,45,Lower Keys,-81.451145,24.53896,16.830000000000002
2023-08-16,46,Lower Keys,-81.70589444444444,24.482108888888888,15.860000000000001
2023-08-16,47,Broward-Miami,-80.1100105872521,25.997518832866962,7.4
2023-08-16,48,Broward-Miami,-80.1066370010376,26.013216018676758,7.4
2023-08-16,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-08-16,5,Middle Keys,-81.11055108108108,24.626045675675677,16.82
2023-08-16,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-08-16,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-08-16,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-08-16,53,Broward-Miami,-80.098114013671875,26.109182834625244,7.51
2023-08-16,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-08-16,55,Broward-Miami,-80.10639381408691,26.06255006790161,7.51
2023-08-16,56,Broward-Miami,-80.11518096923828,25.976316452026367,7.4
2023-08-16,57,Biscayne,-80.09595111111112,25.641212222222222,9.58
2023-08-16,58,Biscayne,-80.1385375,25.475755,11.47
2023-08-16,59,Broward-Miami,-80.10703,25.83403,7.99
2023-08-16,6,Lower Keys,-81.40537463414634,24.546137073170733,16.54
2023-08-16,60,Biscayne,-80.09989,25.7277,8.56
2023-08-16,61,Biscayne,-80.10125625,25.5656675,10.16
2023-08-16,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,10.49
2023-08-16,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,10.5
2023-08-16,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,9.67
2023-08-16,65,Middle Keys,-80.6175075,24.90038,15.610000000000001
2023-08-16,66,Biscayne,-80.10287,25.53167,10.16
2023-08-16,67,Biscayne,-80.172505,25.35629,11.22
2023-08-16,68,Biscayne,-80.17822,25.33529,12.620000000000001
2023-08-16,7,Upper Keys,-80.281991,25.159758,13.25
2023-08-16,8,Middle Keys,-80.45652223333333,24.960605333333334,12.47
2023-08-16,9,Upper Keys,-80.26312043214286,25.148446528571426,12.13
2023-08-17,1,Upper Keys,-80.21065787388889,25.22146261977778,11.73
2023-08-17,10,Upper Keys,-80.3502695,25.0337599,12.85
2023-08-17,11,Upper Keys,-80.30377966666667,25.112720216666666,12.69
2023-08-17,12,Upper Keys,-80.29363458333333,25.134927492105263,13.49
2023-08-17,13,Middle Keys,-80.484465,24.939072,14.450000000000001
2023-08-17,14,Upper Keys,-80.37158037500001,25.0137503375,11.83
2023-08-17,15,Upper Keys,-80.243,25.2092,13
2023-08-17,16,Upper Keys,-80.405216,25.01575,12.88
2023-08-17,17,Upper Keys,-80.2191835234375,25.209177501875,11.73
2023-08-17,18,Upper Keys,-80.266,25.171266,12.370000000000001
2023-08-17,19,Upper Keys,-80.2088667,25.2807167,12.69
2023-08-17,2,Lower Keys,-81.84418155555555,24.46009533333333,13.18
2023-08-17,20,Upper Keys,-80.24255788333333,25.186216616666666,13
2023-08-17,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,10
2023-08-17,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,10.620000000000001
2023-08-17,23,Biscayne,-80.1861780047814,25.317226179867,12.69
2023-08-17,24,Biscayne,-80.16031,25.3732,11.450000000000001
2023-08-17,25,Lower Keys,-81.37904,24.553425,16.82
2023-08-17,26,Lower Keys,-81.472025,24.5333225,17.12
2023-08-17,27,Lower Keys,-81.54748363636364,24.516484545454546,15.9
2023-08-17,28,Lower Keys,-81.5935,24.50599,16.13
2023-08-17,29,Lower Keys,-81.76455999999999,24.471865,12.97
2023-08-17,3,Lower Keys,-81.386315,24.614938333333335,18.59
2023-08-17,30,Lower Keys,-81.9258,24.444805000000002,13.39
2023-08-17,31,Lower Keys,-81.90785,24.45692,13.32
2023-08-17,32,Lower Keys,-81.65581,24.493776666666665,16.28
2023-08-17,33,Lower Keys,-81.485742,24.530938,17.62
2023-08-17,34,Lower Keys,-81.36317,24.62133,NA
2023-08-17,35,Middle Keys,-80.96599,24.68441,17.17
2023-08-17,36,Lower Keys,-81.44109888888889,24.540693333333333,17.12
2023-08-17,37,Lower Keys,-81.50222777777778,24.5262,17.62
2023-08-17,38,Lower Keys,-81.739744,24.474934,12.97
2023-08-17,39,Lower Keys,-81.67159,24.48972,16.28
2023-08-17,4,Upper Keys,-80.41520614285714,24.986858335714285,12.88
2023-08-17,40,Lower Keys,-81.570164,24.51006,15.9
2023-08-17,41,Lower Keys,-81.63146,24.499615,16.28
2023-08-17,42,Lower Keys,-81.52017,24.522404,15.64
2023-08-17,43,Lower Keys,-81.87914,24.454845,13.32
2023-08-17,44,Middle Keys,-80.73689,24.77622,17.36
2023-08-17,45,Lower Keys,-81.451145,24.53896,17.12
2023-08-17,46,Lower Keys,-81.70589444444444,24.482108888888888,16.15
2023-08-17,47,Broward-Miami,-80.1100105872521,25.997518832866962,7.57
2023-08-17,48,Broward-Miami,-80.1066370010376,26.013216018676758,7.57
2023-08-17,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-08-17,5,Middle Keys,-81.11055108108108,24.626045675675677,17.07
2023-08-17,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-08-17,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-08-17,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-08-17,53,Broward-Miami,-80.098114013671875,26.109182834625244,7.7
2023-08-17,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-08-17,55,Broward-Miami,-80.10639381408691,26.06255006790161,7.69
2023-08-17,56,Broward-Miami,-80.11518096923828,25.976316452026367,7.57
2023-08-17,57,Biscayne,-80.09595111111112,25.641212222222222,9.77
2023-08-17,58,Biscayne,-80.1385375,25.475755,11.68
2023-08-17,59,Broward-Miami,-80.10703,25.83403,8.16
2023-08-17,6,Lower Keys,-81.40537463414634,24.546137073170733,16.82
2023-08-17,60,Biscayne,-80.09989,25.7277,8.73
2023-08-17,61,Biscayne,-80.10125625,25.5656675,10.370000000000001
2023-08-17,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,10.76
2023-08-17,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,10.76
2023-08-17,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,9.94
2023-08-17,65,Middle Keys,-80.6175075,24.90038,15.860000000000001
2023-08-17,66,Biscayne,-80.10287,25.53167,10.370000000000001
2023-08-17,67,Biscayne,-80.172505,25.35629,11.450000000000001
2023-08-17,68,Biscayne,-80.17822,25.33529,12.84
2023-08-17,7,Upper Keys,-80.281991,25.159758,13.49
2023-08-17,8,Middle Keys,-80.45652223333333,24.960605333333334,12.72
2023-08-17,9,Upper Keys,-80.26312043214286,25.148446528571426,12.370000000000001
2023-08-18,1,Upper Keys,-80.21065787388889,25.22146261977778,11.97
2023-08-18,10,Upper Keys,-80.3502695,25.0337599,13.09
2023-08-18,11,Upper Keys,-80.30377966666667,25.112720216666666,12.93
2023-08-18,12,Upper Keys,-80.29363458333333,25.134927492105263,13.73
2023-08-18,13,Middle Keys,-80.484465,24.939072,14.69
2023-08-18,14,Upper Keys,-80.37158037500001,25.0137503375,12.08
2023-08-18,15,Upper Keys,-80.243,25.2092,13.24
2023-08-18,16,Upper Keys,-80.405216,25.01575,13.120000000000001
2023-08-18,17,Upper Keys,-80.2191835234375,25.209177501875,11.97
2023-08-18,18,Upper Keys,-80.266,25.171266,12.61
2023-08-18,19,Upper Keys,-80.2088667,25.2807167,12.92
2023-08-18,2,Lower Keys,-81.84418155555555,24.46009533333333,13.46
2023-08-18,20,Upper Keys,-80.24255788333333,25.186216616666666,13.24
2023-08-18,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,10.28
2023-08-18,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,10.89
2023-08-18,23,Biscayne,-80.1861780047814,25.317226179867,12.92
2023-08-18,24,Biscayne,-80.16031,25.3732,11.68
2023-08-18,25,Lower Keys,-81.37904,24.553425,17.1
2023-08-18,26,Lower Keys,-81.472025,24.5333225,17.41
2023-08-18,27,Lower Keys,-81.54748363636364,24.516484545454546,16.2
2023-08-18,28,Lower Keys,-81.5935,24.50599,16.43
2023-08-18,29,Lower Keys,-81.76455999999999,24.471865,13.25
2023-08-18,3,Lower Keys,-81.386315,24.614938333333335,18.88
2023-08-18,30,Lower Keys,-81.9258,24.444805000000002,13.67
2023-08-18,31,Lower Keys,-81.90785,24.45692,13.59
2023-08-18,32,Lower Keys,-81.65581,24.493776666666665,16.580000000000002
2023-08-18,33,Lower Keys,-81.485742,24.530938,17.92
2023-08-18,34,Lower Keys,-81.36317,24.62133,NA
2023-08-18,35,Middle Keys,-80.96599,24.68441,17.42
2023-08-18,36,Lower Keys,-81.44109888888889,24.540693333333333,17.41
2023-08-18,37,Lower Keys,-81.50222777777778,24.5262,17.92
2023-08-18,38,Lower Keys,-81.739744,24.474934,13.25
2023-08-18,39,Lower Keys,-81.67159,24.48972,16.580000000000002
2023-08-18,4,Upper Keys,-80.41520614285714,24.986858335714285,13.120000000000001
2023-08-18,40,Lower Keys,-81.570164,24.51006,16.2
2023-08-18,41,Lower Keys,-81.63146,24.499615,16.580000000000002
2023-08-18,42,Lower Keys,-81.52017,24.522404,15.93
2023-08-18,43,Lower Keys,-81.87914,24.454845,13.59
2023-08-18,44,Middle Keys,-80.73689,24.77622,17.61
2023-08-18,45,Lower Keys,-81.451145,24.53896,17.41
2023-08-18,46,Lower Keys,-81.70589444444444,24.482108888888888,16.44
2023-08-18,47,Broward-Miami,-80.1100105872521,25.997518832866962,7.78
2023-08-18,48,Broward-Miami,-80.1066370010376,26.013216018676758,7.78
2023-08-18,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-08-18,5,Middle Keys,-81.11055108108108,24.626045675675677,17.330000000000002
2023-08-18,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-08-18,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-08-18,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-08-18,53,Broward-Miami,-80.098114013671875,26.109182834625244,7.91
2023-08-18,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-08-18,55,Broward-Miami,-80.10639381408691,26.06255006790161,7.9
2023-08-18,56,Broward-Miami,-80.11518096923828,25.976316452026367,7.78
2023-08-18,57,Biscayne,-80.09595111111112,25.641212222222222,9.98
2023-08-18,58,Biscayne,-80.1385375,25.475755,11.91
2023-08-18,59,Broward-Miami,-80.10703,25.83403,8.35
2023-08-18,6,Lower Keys,-81.40537463414634,24.546137073170733,17.1
2023-08-18,60,Biscayne,-80.09989,25.7277,8.93
2023-08-18,61,Biscayne,-80.10125625,25.5656675,10.59
2023-08-18,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,11.040000000000001
2023-08-18,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,11.040000000000001
2023-08-18,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,10.21
2023-08-18,65,Middle Keys,-80.6175075,24.90038,16.11
2023-08-18,66,Biscayne,-80.10287,25.53167,10.59
2023-08-18,67,Biscayne,-80.172505,25.35629,11.68
2023-08-18,68,Biscayne,-80.17822,25.33529,13.08
2023-08-18,7,Upper Keys,-80.281991,25.159758,13.73
2023-08-18,8,Middle Keys,-80.45652223333333,24.960605333333334,12.96
2023-08-18,9,Upper Keys,-80.26312043214286,25.148446528571426,12.61
2023-08-19,1,Upper Keys,-80.21065787388889,25.22146261977778,12.19
2023-08-19,10,Upper Keys,-80.3502695,25.0337599,13.33
2023-08-19,11,Upper Keys,-80.30377966666667,25.112720216666666,13.17
2023-08-19,12,Upper Keys,-80.29363458333333,25.134927492105263,13.97
2023-08-19,13,Middle Keys,-80.484465,24.939072,14.93
2023-08-19,14,Upper Keys,-80.37158037500001,25.0137503375,12.31
2023-08-19,15,Upper Keys,-80.243,25.2092,13.46
2023-08-19,16,Upper Keys,-80.405216,25.01575,13.36
2023-08-19,17,Upper Keys,-80.2191835234375,25.209177501875,12.19
2023-08-19,18,Upper Keys,-80.266,25.171266,12.84
2023-08-19,19,Upper Keys,-80.2088667,25.2807167,13.13
2023-08-19,2,Lower Keys,-81.84418155555555,24.46009533333333,13.74
2023-08-19,20,Upper Keys,-80.24255788333333,25.186216616666666,13.46
2023-08-19,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,10.56
2023-08-19,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,11.17
2023-08-19,23,Biscayne,-80.1861780047814,25.317226179867,13.13
2023-08-19,24,Biscayne,-80.16031,25.3732,11.88
2023-08-19,25,Lower Keys,-81.37904,24.553425,17.38
2023-08-19,26,Lower Keys,-81.472025,24.5333225,17.69
2023-08-19,27,Lower Keys,-81.54748363636364,24.516484545454546,16.48
2023-08-19,28,Lower Keys,-81.5935,24.50599,16.72
2023-08-19,29,Lower Keys,-81.76455999999999,24.471865,13.530000000000001
